pokedex_number,pokemon_name,next_evolution,pokemon_weight,pokemon_height,pokemon_type,pokemon_abilities
0215,Sneasel,"##0215 - Sneasel (https://pokemondb.net/pokedex/sneasel), ##0461 - Weavile (https://pokemondb.net/pokedex/weavile), ##0215 - Sneasel (https://pokemondb.net/pokedex/sneasel), ##0903 - Sneasler (https://pokemondb.net/pokedex/sneasler)",28.0 kg,90.0 cm,Dark,"Leer (https://pokemondb.net/move/leer), Leer (https://pokemondb.net/move/leer), Dark (https://pokemondb.net/type/dark), Fighting (https://pokemondb.net/type/fighting), Take Down (https://pokemondb.net/move/take-down), Take Down (https://pokemondb.net/move/take-down), Quick Attack (https://pokemondb.net/move/quick-attack), Quick Attack (https://pokemondb.net/move/quick-attack), Flying (https://pokemondb.net/type/flying), Flying (https://pokemondb.net/type/flying)"
0214,Heracross,,54.0 kg,150.0 cm,Bug,"Arm Thrust (https://pokemondb.net/move/arm-thrust), Normal (https://pokemondb.net/type/normal), Take Down (https://pokemondb.net/move/take-down), Tackle (https://pokemondb.net/move/tackle), Flying (https://pokemondb.net/type/flying)"
0213,Shuckle,,20.5 kg,60.0 cm,Bug,"Withdraw (https://pokemondb.net/move/withdraw), Poison (https://pokemondb.net/type/poison), Toxic (https://pokemondb.net/move/toxic), Withdraw (https://pokemondb.net/move/withdraw), Poison (https://pokemondb.net/type/poison), Rock (https://pokemondb.net/type/rock), Dig (https://pokemondb.net/move/dig), Body Slam (https://pokemondb.net/move/body-slam)"
0219,Magcargo,"##0218 - Slugma (https://pokemondb.net/pokedex/slugma), ##0219 - Magcargo (https://pokemondb.net/pokedex/magcargo)",55.0 kg,80.0 cm,Fire,"Earth Power (https://pokemondb.net/move/earth-power), Normal (https://pokemondb.net/type/normal), Take Down (https://pokemondb.net/move/take-down), Earth Power (https://pokemondb.net/move/earth-power), Normal (https://pokemondb.net/type/normal), Poison (https://pokemondb.net/type/poison), Sunny Day (https://pokemondb.net/move/sunny-day)"
0218,Slugma,"##0218 - Slugma (https://pokemondb.net/pokedex/slugma), ##0219 - Magcargo (https://pokemondb.net/pokedex/magcargo)",35.0 kg,70.0 cm,Fire,"Smog (https://pokemondb.net/move/smog), Poison (https://pokemondb.net/type/poison), Take Down (https://pokemondb.net/move/take-down), Smog (https://pokemondb.net/move/smog), Poison (https://pokemondb.net/type/poison), Sunny Day (https://pokemondb.net/move/sunny-day)"
0212,Scizor,"##0123 - Scyther (https://pokemondb.net/pokedex/scyther), ##0212 - Scizor (https://pokemondb.net/pokedex/scizor), ##0900 - Kleavor (https://pokemondb.net/pokedex/kleavor)",118.0 kg,180.0 cm,Bug,"Agility (https://pokemondb.net/move/agility), Steel (https://pokemondb.net/type/steel), Fighting (https://pokemondb.net/type/fighting), Take Down (https://pokemondb.net/move/take-down), Quick Attack (https://pokemondb.net/move/quick-attack), Flying (https://pokemondb.net/type/flying)"
0211,Qwilfish,"##0211 - Qwilfish (https://pokemondb.net/pokedex/qwilfish), ##0904 - Overqwil (https://pokemondb.net/pokedex/overqwil)",3.9 kg,50.0 cm,Water,"Poison Sting (https://pokemondb.net/move/poison-sting), Poison Sting (https://pokemondb.net/move/poison-sting), Poison (https://pokemondb.net/type/poison), Poison (https://pokemondb.net/type/poison), Take Down (https://pokemondb.net/move/take-down), Take Down (https://pokemondb.net/move/take-down), Poison Sting (https://pokemondb.net/move/poison-sting), Water (https://pokemondb.net/type/water)"
0208,Steelix,"##0095 - Onix (https://pokemondb.net/pokedex/onix), ##0208 - Steelix (https://pokemondb.net/pokedex/steelix)",400.0 kg,919.9999999999999 cm,Steel,"Bind (https://pokemondb.net/move/bind), Normal (https://pokemondb.net/type/normal), Roar (https://pokemondb.net/move/roar), Rollout (https://pokemondb.net/move/rollout), Water (https://pokemondb.net/type/water)"
0207,Gligar,"##0207 - Gligar (https://pokemondb.net/pokedex/gligar), ##0472 - Gliscor (https://pokemondb.net/pokedex/gliscor)",64.8 kg,110.00000000000001 cm,Ground,"Poison Sting (https://pokemondb.net/move/poison-sting), Fighting (https://pokemondb.net/type/fighting), Take Down (https://pokemondb.net/move/take-down), Poison Sting (https://pokemondb.net/move/poison-sting), Flying (https://pokemondb.net/type/flying)"
0210,Granbull,"##0209 - Snubbull (https://pokemondb.net/pokedex/snubbull), ##0210 - Granbull (https://pokemondb.net/pokedex/granbull)",48.7 kg,140.0 cm,Fairy,"Charm (https://pokemondb.net/move/charm), Take Down (https://pokemondb.net/move/take-down), Charm (https://pokemondb.net/move/charm), Fighting (https://pokemondb.net/type/fighting), Focus Punch (https://pokemondb.net/move/focus-punch)"
0209,Snubbull,"##0209 - Snubbull (https://pokemondb.net/pokedex/snubbull), ##0210 - Granbull (https://pokemondb.net/pokedex/granbull)",7.8 kg,60.0 cm,Fairy,"Charm (https://pokemondb.net/move/charm), Fighting (https://pokemondb.net/type/fighting), Take Down (https://pokemondb.net/move/take-down), Charm (https://pokemondb.net/move/charm), Fighting (https://pokemondb.net/type/fighting), Focus Punch (https://pokemondb.net/move/focus-punch)"
0205,Forretress,"##0204 - Pineco (https://pokemondb.net/pokedex/pineco), ##0205 - Forretress (https://pokemondb.net/pokedex/forretress)",125.8 kg,120.0 cm,Bug,"Bug Bite (https://pokemondb.net/move/bug-bite), Steel (https://pokemondb.net/type/steel), Fighting (https://pokemondb.net/type/fighting), Take Down (https://pokemondb.net/move/take-down), Autotomize (https://pokemondb.net/move/autotomize), Steel (https://pokemondb.net/type/steel), Fighting (https://pokemondb.net/type/fighting), Sunny Day (https://pokemondb.net/move/sunny-day)"
0204,Pineco,"##0204 - Pineco (https://pokemondb.net/pokedex/pineco), ##0205 - Forretress (https://pokemondb.net/pokedex/forretress)",7.2 kg,60.0 cm,Bug,"Protect (https://pokemondb.net/move/protect), Fighting (https://pokemondb.net/type/fighting), Take Down (https://pokemondb.net/move/take-down), Protect (https://pokemondb.net/move/protect), Fighting (https://pokemondb.net/type/fighting), Sunny Day (https://pokemondb.net/move/sunny-day)"
0203,Girafarig,"##0203 - Girafarig (https://pokemondb.net/pokedex/girafarig), ##0981 - Farigiraf (https://pokemondb.net/pokedex/farigiraf)",41.5 kg,150.0 cm,Normal,"Astonish (https://pokemondb.net/move/astonish), Psychic (https://pokemondb.net/type/psychic), Take Down (https://pokemondb.net/move/take-down), Astonish (https://pokemondb.net/move/astonish), Psychic (https://pokemondb.net/type/psychic), Calm Mind (https://pokemondb.net/move/calm-mind)"
0200,Misdreavus,"##0200 - Misdreavus (https://pokemondb.net/pokedex/misdreavus), ##0429 - Mismagius (https://pokemondb.net/pokedex/mismagius)",1.0 kg,70.0 cm,Ghost,"Confusion (https://pokemondb.net/move/confusion), Ghost (https://pokemondb.net/type/ghost), Charm (https://pokemondb.net/move/charm), Shadow Sneak (https://pokemondb.net/move/shadow-sneak), Flying (https://pokemondb.net/type/flying)"
0199,Slowking,"##0079 - Slowpoke (https://pokemondb.net/pokedex/slowpoke), ##0080 - Slowbro (https://pokemondb.net/pokedex/slowbro), ##0199 - Slowking (https://pokemondb.net/pokedex/slowking), ##0079 - Slowpoke (https://pokemondb.net/pokedex/slowpoke), ##0080 - Slowbro (https://pokemondb.net/pokedex/slowbro), ##0199 - Slowking (https://pokemondb.net/pokedex/slowking)",79.5 kg,200.0 cm,Water,"Curse (https://pokemondb.net/move/curse), Acid (https://pokemondb.net/move/acid), Psychic (https://pokemondb.net/type/psychic), Ice (https://pokemondb.net/type/ice), Ice (https://pokemondb.net/type/ice), Poison (https://pokemondb.net/type/poison), Take Down (https://pokemondb.net/move/take-down), Take Down (https://pokemondb.net/move/take-down), Curse (https://pokemondb.net/move/curse), Poison (https://pokemondb.net/type/poison), Focus Punch (https://pokemondb.net/move/focus-punch)"
0202,Wobbuffet,"##0360 - Wynaut (https://pokemondb.net/pokedex/wynaut), ##0202 - Wobbuffet (https://pokemondb.net/pokedex/wobbuffet)",28.5 kg,130.0 cm,Psychic,"Amnesia (https://pokemondb.net/move/amnesia), Fighting (https://pokemondb.net/type/fighting), Safeguard (https://pokemondb.net/move/safeguard), Amnesia (https://pokemondb.net/move/amnesia), Fighting (https://pokemondb.net/type/fighting), Safeguard (https://pokemondb.net/move/safeguard), Amnesia (https://pokemondb.net/move/amnesia)"
0201,Unown,,5.0 kg,50.0 cm,Psychic,"Hidden Power (https://pokemondb.net/move/hidden-power), Hidden Power (https://pokemondb.net/move/hidden-power)"
0206,Dunsparce,"##0206 - Dunsparce (https://pokemondb.net/pokedex/dunsparce), ##0982 - Dudunsparce (https://pokemondb.net/pokedex/dudunsparce), ##0982 - Dudunsparce (https://pokemondb.net/pokedex/dudunsparce)",14.0 kg,150.0 cm,Normal,"Defense Curl (https://pokemondb.net/move/defense-curl), Water (https://pokemondb.net/type/water), Take Down (https://pokemondb.net/move/take-down), Defense Curl (https://pokemondb.net/move/defense-curl), Psychic (https://pokemondb.net/type/psychic), Water Pulse (https://pokemondb.net/move/water-pulse)"
0198,Murkrow,"##0198 - Murkrow (https://pokemondb.net/pokedex/murkrow), ##0430 - Honchkrow (https://pokemondb.net/pokedex/honchkrow)",2.1 kg,50.0 cm,Dark,"Astonish (https://pokemondb.net/move/astonish), Flying (https://pokemondb.net/type/flying), Take Down (https://pokemondb.net/move/take-down), Gust (https://pokemondb.net/move/gust), Flying (https://pokemondb.net/type/flying)"
0197,Umbreon,"##0133 - Eevee (https://pokemondb.net/pokedex/eevee), ##0134 - Vaporeon (https://pokemondb.net/pokedex/vaporeon), ##0135 - Jolteon (https://pokemondb.net/pokedex/jolteon), ##0136 - Flareon (https://pokemondb.net/pokedex/flareon), ##0133 - Eevee (https://pokemondb.net/pokedex/eevee), ##0196 - Espeon (https://pokemondb.net/pokedex/espeon), ##0197 - Umbreon (https://pokemondb.net/pokedex/umbreon), ##0133 - Eevee (https://pokemondb.net/pokedex/eevee), ##0470 - Leafeon (https://pokemondb.net/pokedex/leafeon), ##0471 - Glaceon (https://pokemondb.net/pokedex/glaceon), ##0133 - Eevee (https://pokemondb.net/pokedex/eevee), ##0700 - Sylveon (https://pokemondb.net/pokedex/sylveon)",27.0 kg,100.0 cm,Dark,"Baton Pass (https://pokemondb.net/move/baton-pass), Dark (https://pokemondb.net/type/dark), Ghost (https://pokemondb.net/type/ghost), Take Down (https://pokemondb.net/move/take-down), Snarl (https://pokemondb.net/move/snarl), Fairy (https://pokemondb.net/type/fairy)"
0196,Espeon,"##0133 - Eevee (https://pokemondb.net/pokedex/eevee), ##0134 - Vaporeon (https://pokemondb.net/pokedex/vaporeon), ##0135 - Jolteon (https://pokemondb.net/pokedex/jolteon), ##0136 - Flareon (https://pokemondb.net/pokedex/flareon), ##0133 - Eevee (https://pokemondb.net/pokedex/eevee), ##0196 - Espeon (https://pokemondb.net/pokedex/espeon), ##0197 - Umbreon (https://pokemondb.net/pokedex/umbreon), ##0133 - Eevee (https://pokemondb.net/pokedex/eevee), ##0470 - Leafeon (https://pokemondb.net/pokedex/leafeon), ##0471 - Glaceon (https://pokemondb.net/pokedex/glaceon), ##0133 - Eevee (https://pokemondb.net/pokedex/eevee), ##0700 - Sylveon (https://pokemondb.net/pokedex/sylveon)",26.5 kg,90.0 cm,Psychic,"Baton Pass (https://pokemondb.net/move/baton-pass), Psychic (https://pokemondb.net/type/psychic), Ghost (https://pokemondb.net/type/ghost), Take Down (https://pokemondb.net/move/take-down), Confusion (https://pokemondb.net/move/confusion), Fairy (https://pokemondb.net/type/fairy)"
0195,Quagsire,"##0194 - Wooper (https://pokemondb.net/pokedex/wooper), ##0195 - Quagsire (https://pokemondb.net/pokedex/quagsire), ##0194 - Wooper (https://pokemondb.net/pokedex/wooper), ##0980 - Clodsire (https://pokemondb.net/pokedex/clodsire)",75.0 kg,140.0 cm,Water,"Mud Shot (https://pokemondb.net/move/mud-shot), Poison (https://pokemondb.net/type/poison), Take Down (https://pokemondb.net/move/take-down), Mud Shot (https://pokemondb.net/move/mud-shot), Poison (https://pokemondb.net/type/poison), Focus Punch (https://pokemondb.net/move/focus-punch)"
0194,Wooper,"##0194 - Wooper (https://pokemondb.net/pokedex/wooper), ##0195 - Quagsire (https://pokemondb.net/pokedex/quagsire), ##0194 - Wooper (https://pokemondb.net/pokedex/wooper), ##0980 - Clodsire (https://pokemondb.net/pokedex/clodsire)",8.5 kg,40.0 cm,Water,"Tail Whip (https://pokemondb.net/move/tail-whip), Poison (https://pokemondb.net/type/poison), Take Down (https://pokemondb.net/move/take-down), Tail Whip (https://pokemondb.net/move/tail-whip), Poison (https://pokemondb.net/type/poison), Water Pulse (https://pokemondb.net/move/water-pulse)"
0193,Yanma,"##0193 - Yanma (https://pokemondb.net/pokedex/yanma), ##0469 - Yanmega (https://pokemondb.net/pokedex/yanmega)",38.0 kg,120.0 cm,Bug,"Tackle (https://pokemondb.net/move/tackle), Normal (https://pokemondb.net/type/normal), Take Down (https://pokemondb.net/move/take-down), Quick Attack (https://pokemondb.net/move/quick-attack), Bug (https://pokemondb.net/type/bug)"
0192,Sunflora,"##0191 - Sunkern (https://pokemondb.net/pokedex/sunkern), ##0192 - Sunflora (https://pokemondb.net/pokedex/sunflora)",8.5 kg,80.0 cm,Grass,"Growth (https://pokemondb.net/move/growth), Ghost (https://pokemondb.net/type/ghost), Take Down (https://pokemondb.net/move/take-down), Endeavor (https://pokemondb.net/move/endeavor), Ghost (https://pokemondb.net/type/ghost), Bullet Seed (https://pokemondb.net/move/bullet-seed)"
0189,Jumpluff,"##0187 - Hoppip (https://pokemondb.net/pokedex/hoppip), ##0188 - Skiploom (https://pokemondb.net/pokedex/skiploom), ##0189 - Jumpluff (https://pokemondb.net/pokedex/jumpluff)",3.0 kg,80.0 cm,Grass,"Absorb (https://pokemondb.net/move/absorb), Grass (https://pokemondb.net/type/grass), Take Down (https://pokemondb.net/move/take-down), Absorb (https://pokemondb.net/move/absorb), Psychic (https://pokemondb.net/type/psychic), Bullet Seed (https://pokemondb.net/move/bullet-seed)"
0188,Skiploom,"##0187 - Hoppip (https://pokemondb.net/pokedex/hoppip), ##0188 - Skiploom (https://pokemondb.net/pokedex/skiploom), ##0189 - Jumpluff (https://pokemondb.net/pokedex/jumpluff)",1.0 kg,60.0 cm,Grass,"Absorb (https://pokemondb.net/move/absorb), Grass (https://pokemondb.net/type/grass), Take Down (https://pokemondb.net/move/take-down), Absorb (https://pokemondb.net/move/absorb), Psychic (https://pokemondb.net/type/psychic), Bullet Seed (https://pokemondb.net/move/bullet-seed)"
0185,Sudowoodo,"##0438 - Bonsly (https://pokemondb.net/pokedex/bonsly), ##0185 - Sudowoodo (https://pokemondb.net/pokedex/sudowoodo)",38.0 kg,120.0 cm,Rock,"Copycat (https://pokemondb.net/move/copycat), Normal (https://pokemondb.net/type/normal), Ghost (https://pokemondb.net/type/ghost), Take Down (https://pokemondb.net/move/take-down), Rollout (https://pokemondb.net/move/rollout), Ground (https://pokemondb.net/type/ground)"
0186,Politoed,"##0060 - Poliwag (https://pokemondb.net/pokedex/poliwag), ##0061 - Poliwhirl (https://pokemondb.net/pokedex/poliwhirl), ##0062 - Poliwrath (https://pokemondb.net/pokedex/poliwrath), ##0186 - Politoed (https://pokemondb.net/pokedex/politoed)",33.9 kg,110.00000000000001 cm,Water,"Belly Drum (https://pokemondb.net/move/belly-drum), Flying (https://pokemondb.net/type/flying), Normal (https://pokemondb.net/type/normal), Take Down (https://pokemondb.net/move/take-down), Belly Drum (https://pokemondb.net/move/belly-drum), Flying (https://pokemondb.net/type/flying), Water (https://pokemondb.net/type/water), Focus Punch (https://pokemondb.net/move/focus-punch)"
0182,Bellossom,"##0043 - Oddish (https://pokemondb.net/pokedex/oddish), ##0044 - Gloom (https://pokemondb.net/pokedex/gloom), ##0045 - Vileplume (https://pokemondb.net/pokedex/vileplume), ##0182 - Bellossom (https://pokemondb.net/pokedex/bellossom)",5.8 kg,40.0 cm,Grass,"Absorb (https://pokemondb.net/move/absorb), Grass (https://pokemondb.net/type/grass), Charm (https://pokemondb.net/move/charm), Absorb (https://pokemondb.net/move/absorb), Grass (https://pokemondb.net/type/grass), Normal (https://pokemondb.net/type/normal), Toxic (https://pokemondb.net/move/toxic)"
0187,Hoppip,"##0187 - Hoppip (https://pokemondb.net/pokedex/hoppip), ##0188 - Skiploom (https://pokemondb.net/pokedex/skiploom), ##0189 - Jumpluff (https://pokemondb.net/pokedex/jumpluff)",0.5 kg,40.0 cm,Grass,"Splash (https://pokemondb.net/move/splash), Grass (https://pokemondb.net/type/grass), Take Down (https://pokemondb.net/move/take-down), Absorb (https://pokemondb.net/move/absorb), Psychic (https://pokemondb.net/type/psychic), Bullet Seed (https://pokemondb.net/move/bullet-seed)"
0191,Sunkern,"##0191 - Sunkern (https://pokemondb.net/pokedex/sunkern), ##0192 - Sunflora (https://pokemondb.net/pokedex/sunflora)",1.8 kg,30.0 cm,Grass,"Growth (https://pokemondb.net/move/growth), Ghost (https://pokemondb.net/type/ghost), Take Down (https://pokemondb.net/move/take-down), Growth (https://pokemondb.net/move/growth), Ghost (https://pokemondb.net/type/ghost), Bullet Seed (https://pokemondb.net/move/bullet-seed)"
0178,Xatu,"##0177 - Natu (https://pokemondb.net/pokedex/natu), ##0178 - Xatu (https://pokemondb.net/pokedex/xatu)",15.0 kg,150.0 cm,Psychic,"Air Slash (https://pokemondb.net/move/air-slash), Flying (https://pokemondb.net/type/flying), Psychic (https://pokemondb.net/type/psychic), Calm Mind (https://pokemondb.net/move/calm-mind), Air Slash (https://pokemondb.net/move/air-slash), Flying (https://pokemondb.net/type/flying), Flying (https://pokemondb.net/type/flying), Flying (https://pokemondb.net/type/flying), Fly (https://pokemondb.net/move/fly), Psychic (https://pokemondb.net/move/psychic)"
0181,Ampharos,"##0179 - Mareep (https://pokemondb.net/pokedex/mareep), ##0180 - Flaaffy (https://pokemondb.net/pokedex/flaaffy), ##0181 - Ampharos (https://pokemondb.net/pokedex/ampharos)",61.5 kg,140.0 cm,Electric,"Dragon Pulse (https://pokemondb.net/move/dragon-pulse), Electric (https://pokemondb.net/type/electric), Normal (https://pokemondb.net/type/normal), Take Down (https://pokemondb.net/move/take-down), Dragon Pulse (https://pokemondb.net/move/dragon-pulse), Electric (https://pokemondb.net/type/electric), Normal (https://pokemondb.net/type/normal), Focus Punch (https://pokemondb.net/move/focus-punch)"
